,A,B,X_MID,Y_MID,TAZID_1,nearest_tazid
548,274,29369,421430.81995,4573735.8434999995,274.0,274
549,274,29374,421170.01995,4574186.9135,274.0,274
550,275,29369,421793.718535,4573708.68904,275.0,275
551,275,29377,421782.350235,4573929.03104,275.0,275
552,275,29382,421646.553535,4574178.64454,274.0,274
553,276,29229,418359.6741,4572189.6844999995,276.0,276
554,276,29245,418353.85015,4572416.363,276.0,276
555,276,29268,418339.65255,4572706.3555,276.0,276
556,276,29275,418663.7194,4572513.345000001,276.0,276
557,277,29268,418345.15255,4573013.8555,277.0,277
558,277,29273,418352.9112,4573110.3285,277.0,277
559,278,29275,419103.7194,4572599.845000001,278.0,278
560,278,29290,419550.16255,4572357.1195,278.0,278
561,278,29302,419561.882,4572590.952500001,278.0,278
562,278,29306,419345.0,4572891.0,278.0,278
563,279,29290,419914.16255,4572317.1195,279.0,279
564,279,29302,419925.882,4572550.952500001,279.0,279
565,279,29322,420148.5,4572638.0,279.0,279
566,279,29323,419979.6277,4572844.375,279.0,279
567,280,29340,420343.6851,4573299.973999999,280.0,280
568,280,29351,420498.80925,4573497.073,280.0,280
569,281,29322,420556.0096,4572717.5755,281.0,281
570,281,29341,421084.0096,4572512.5755,281.0,281
571,281,29353,421013.0096,4572924.5755,281.0,281
572,282,29203,418324.53845,4571304.5185,282.0,282
573,283,29256,419346.8637,4571481.7115,283.0,283
574,283,29258,419067.46155,4571797.1715,283.0,283
575,283,29290,419521.66255,4571887.1195,283.0,283
576,284,29272,420110.1105,4571447.445499999,284.0,284
577,284,29290,419944.16255,4571857.6195,284.0,284
578,284,29307,420317.0,4571845.0,284.0,284
579,285,29292,420861.6565,4571308.616,285.0,285
580,285,29303,420873.3306,4571476.6745,285.0,285
581,286,29199,419057.45715000003,4570852.427,313.0,313
582,286,29244,419479.826,4570947.853,286.0,286
583,286,29256,419352.8637,4571178.7115,286.0,286
584,287,29272,420153.2085,4571162.7265,287.0,287
585,287,29283,420408.4108,4571068.343,287.0,287
586,288,29177,416923.4854,4572333.78414,288.0,288
587,288,29200,417393.53859999997,4572216.547499999,288.0,288
588,288,29242,417382.66125,4572736.3105,288.0,288
589,289,20463,416649.44535,4571361.049234999,289.0,289
590,289,29132,416976.0213,4570814.165,289.0,289
591,289,29153,416948.4471,4571088.1625,289.0,289
592,289,29172,416721.94605,4571544.999,289.0,289
593,290,29091,415852.72195000004,4571259.4035,290.0,290
594,290,29100,416089.5,4571103.5,290.0,290
595,291,29167,417322.6034,4571301.4975000005,291.0,291
596,291,29172,416912.42475,4571758.334,291.0,291
597,291,29200,417309.97725,4571761.0425,291.0,291
598,292,29119,417640.28355,4569654.937,292.0,292
599,292,29130,417575.5716,4569793.1850000005,292.0,292
600,293,29140,417866.0,4570419.5,293.0,293
601,293,29156,418277.79465,4570212.3945,293.0,293
602,293,29171,418217.5,4570444.0,293.0,293
603,293,29199,418566.45715000003,4570499.927,293.0,293
604,294,29105,418434.61025,4569117.4775,294.0,294
605,294,29127,418356.67245,4569429.479499999,294.0,294
606,294,29161,418490.62585,4569707.0665,294.0,294
607,295,28711,410184.5,4570889.5,295.0,295
608,296,28711,409989.5,4570593.0,296.0,296
609,297,28735,411863.5,4569093.5,297.0,297
610,297,28792,411513.5,4569744.5,297.0,297
611,298,28792,411534.5,4570325.0,298.0,298
612,299,28837,412830.0,4569554.0,299.0,299
613,300,28921,414481.5,4569149.5,300.0,300
614,301,28977,415300.0,4569131.0,301.0,301
615,302,28724,412885.5,4568425.0,302.0,302
616,302,28825,413168.5,4568702.5,302.0,302
617,302,28837,412879.0,4569048.0,302.0,302
618,303,28825,413648.5,4568592.0,303.0,303
619,303,28860,413906.5,4568542.5,303.0,303
620,304,28921,414579.0,4568736.5,304.0,304
621,304,28926,415140.5,4568194.5,304.0,304
622,304,28977,415039.5,4568717.5,304.0,304
623,305,28676,412006.5,4567973.0,305.0,305
624,306,28650,412713.0,4567406.0,306.0,306
625,306,28724,412947.0,4567755.0,306.0,306
626,307,28759,413924.0568,4567286.4205,307.0,307
627,308,28733,414596.1354,4566698.236,308.0,308
628,308,28759,414314.6354,4567106.736,308.0,308
629,309,28774,415025.7499,4566963.533,309.0,309
630,309,28839,415025.7499,4567359.033,309.0,309
631,309,28926,415231.7499,4567694.033,309.0,309
632,310,28693,414324.5,4566223.5,310.0,310
633,310,28733,414620.0,4566214.5,310.0,310
634,311,28750,415730.5,4565733.0,311.0,311
635,311,28771,415600.5,4565956.0,311.0,311
636,311,28862,415980.5,4566139.5,311.0,311
637,312,29100,416093.47185,4570658.885,312.0,312
638,313,29192,419238.45609999995,4570206.82,313.0,313
639,313,29199,419021.55495,4570531.2655,313.0,313
640,313,29244,419443.9238,4570626.691500001,313.0,313
641,314,29217,420085.5,4570191.0,314.0,314
642,314,29236,420284.0,4570183.5,314.0,314
643,314,29244,419922.326,4570615.853,314.0,314
644,315,29020,416300.78035,4569129.707,315.0,315
645,316,29144,419209.5,4569084.0,316.0,316
646,316,29166,419002.0,4569557.5,316.0,316
647,316,29189,419425.5,4569376.0,316.0,316
648,316,29192,419229.85829999996,4569670.4815,316.0,316
649,317,29168,419846.0,4569088.5,317.0,317
650,317,29189,419777.0,4569394.5,317.0,317
651,317,29215,420111.5,4569500.0,317.0,317
652,317,29217,419950.0,4569684.0,317.0,317
653,318,29204,420622.86089999997,4569172.1280000005,318.0,318
654,319,28999,416445.45595,4568481.3075,319.0,319
655,320,29154,420301.7843,4568251.831499999,320.0,320
656,320,29182,420225.2843,4568661.831499999,320.0,320
657,320,29197,420451.7843,4568644.331499999,320.0,320
658,321,29026,417487.59595,4568220.657,321.0,321
659,321,29063,417469.5989,4568640.487,321.0,321
660,321,29066,417839.66315000004,4568439.501,321.0,321
661,322,29066,418214.66315000004,4568400.001,322.0,322
662,322,29068,418373.0,4568171.0,322.0,322
663,323,29104,418713.5,4568475.5,323.0,323
664,323,29105,418517.0653,4568679.4925,323.0,323
665,323,29122,418720.0,4568673.0,323.0,323
666,324,29104,419027.5,4568406.5,324.0,324
667,324,29106,419363.47825,4568183.034,324.0,324
668,324,29144,419254.5,4568603.5,324.0,324
669,324,29151,419507.5,4568418.0,324.0,324
670,325,29150,420730.7341,4567687.211999999,325.0,325
671,325,29162,420957.7341,4567632.711999999,325.0,325
672,325,29178,420857.7341,4567882.211999999,325.0,325
673,326,28862,416086.14205,4566793.473,326.0,326
674,326,28956,416218.24549999996,4567288.146500001,326.0,326
675,327,29026,417486.09595,4567805.657,327.0,327
676,327,29041,417825.91735,4567559.161,327.0,327
677,328,29035,418413.0,4567363.5,328.0,328
678,328,29041,418237.91735,4567548.161,328.0,328
679,328,29068,418408.5,4567784.5,328.0,328
680,328,29069,418584.5,4567610.0,328.0,328
681,329,29069,419059.0,4567640.0,329.0,329
682,329,29084,419497.5,4567384.5,329.0,329
683,329,29106,419407.97825,4567801.034,329.0,329
684,330,29113,420295.0,4567342.5,330.0,330
685,330,29120,420138.5,4567573.5,330.0,330
686,330,29150,420439.0,4567571.0,330.0,330
687,330,29154,420301.5,4567756.0,330.0,330
688,331,29117,420789.08999999997,4566860.956499999,331.0,331
689,331,29128,420706.58999999997,4567033.956499999,331.0,331
690,331,29141,420950.08999999997,4566914.956499999,331.0,331
691,331,29152,420815.08999999997,4567174.456499999,331.0,331
692,332,29141,421173.5,4567137.5,332.0,332
693,332,29162,421164.0,4567434.0,332.0,332
694,333,28958,417537.0396,4566585.4629999995,333.0,333
695,333,29003,417801.5,4566821.0,333.0,333
696,334,29000,418443.96085000003,4566514.013,334.0,334
697,334,29003,418216.4601,4566754.7530000005,334.0,334
698,334,29033,418559.9601,4566739.2530000005,334.0,334
699,334,29035,418402.4601,4566920.7530000005,334.0,334
700,335,29031,419136.5,4566537.0,335.0,335
701,335,29033,418909.0,4566772.5,335.0,335
702,335,29064,419101.5,4566947.0,335.0,335
703,336,29038,419537.0,4566476.5,336.0,336
704,336,29059,419765.5,4566473.0,336.0,336
705,337,29099,420328.47085000004,4566838.965,337.0,337
706,337,29113,420334.47085000004,4567012.965,337.0,337
707,338,29121,421326.0,4566382.5,338.0,338
708,339,28789,416686.72719999996,4565702.4265,339.0,339
709,339,28901,416706.6919,4566133.270500001,339.0,339
710,340,28893,417508.71794999996,4565702.9995,340.0,340
711,340,28958,417526.25755,4566124.9625,340.0,340
712,340,28964,417777.6235,4565920.2415,340.0,340
713,341,28964,418070.90555,4565928.242000001,341.0,341
714,341,28974,418189.24710000004,4565878.3625,341.0,341
715,342,28974,418322.58895,4565849.365499999,342.0,342
716,342,28979,418435.0623,4565803.398,342.0,342
717,343,28979,418534.194,4565779.0215,343.0,343
718,343,28981,418649.6458,4565706.501,343.0,343
719,343,28997,418655.47355,4565903.626499999,343.0,343
720,344,28992,418948.0,4565792.0,344.0,344
721,344,28997,418836.0,4565993.0,344.0,344
722,344,29031,419068.0,4566153.5,344.0,344
723,345,29009,419352.5,4565756.5,345.0,345
724,345,29038,419360.5,4566115.0,345.0,345
725,346,29030,419850.0,4565813.5,346.0,346
726,346,29058,420025.0,4565971.5,346.0,346
727,346,29059,419858.5,4566143.5,346.0,346
728,347,29043,420304.60655,4565714.2095,347.0,347
729,347,29074,420604.10655,4565730.2095,347.0,347
730,347,29082,420463.10655,4566024.7095,347.0,347
731,348,29057,420918.89715,4565341.456499999,348.0,348
732,348,29071,421233.02650000004,4565189.675,348.0,348
733,349,29094,421026.0,4565982.0,349.0,349
734,349,29096,420873.0,4566162.5,349.0,349
735,350,29074,420917.5,4565680.5,350.0,350
736,350,29094,421079.0,4565784.5,350.0,350
737,351,28789,416654.72719999996,4565287.9265,351.0,351
738,352,28893,417505.5,4565397.5,352.0,352
739,353,28857,417732.10699999996,4564917.308,353.0,353
740,353,28909,417898.00875,4565047.82,353.0,353
741,354,28888,418044.0,4564965.0,354.0,354
742,354,28907,418162.05255,4564965.452500001,354.0,354
743,354,28909,418046.90174999996,4565087.512,354.0,354
744,354,28924,418166.0,4565073.0,354.0,354
745,355,28936,418056.01540000003,4565438.4875,355.0,355
746,355,28939,418169.0,4565331.0,355.0,355
747,355,28953,418172.4009,4565431.6415,355.0,355
748,356,28915,418345.34095,4564961.225500001,356.0,356
749,356,28924,418297.34095,4565071.725500001,356.0,356
750,356,28943,418413.15035,4565073.571,356.0,356
751,357,28939,418300.96609999996,4565315.609999999,357.0,357
752,357,28957,418353.96609999996,4565415.609999999,357.0,357
753,358,28925,418511.35485,4564939.998,358.0,358
754,358,28942,418629.5,4564937.0,358.0,358
755,358,28943,418514.8094,4565052.8455,358.0,358
756,359,28967,418522.56695,4565407.708000001,359.0,359
757,359,28971,418637.71775,4565321.345000001,359.0,359
758,359,28978,418638.86925,4565401.9505,359.0,359
759,360,28970,419159.0,4564996.5,360.0,360
760,360,28971,418928.71775,4565230.845000001,360.0,360
761,360,29002,419397.0,4565177.0,360.0,360
762,361,29008,420112.5,4564943.0,361.0,361
763,361,29015,420227.0,4564940.5,361.0,361
764,361,29028,420080.0,4565231.5,361.0,361
765,362,29018,420734.3417,4564685.6665,362.0,362
766,362,29022,420959.74535,4564516.799000001,362.0,362
767,362,29036,420976.74535,4564634.799000001,362.0,362
768,362,29054,421195.24535,4564628.299000001,362.0,362
769,363,29054,421613.5,4564585.5,363.0,363
770,364,28486,414358.83695,4563861.3415,364.0,364
771,364,28509,414633.61884999997,4563738.3525,364.0,364
772,365,28669,416029.0,4564079.0,365.0,365
773,365,28709,416109.0,4564335.0,365.0,365
774,366,28732,416840.0,4564349.5,366.0,366
775,367,28840,417497.0,4564561.0,367.0,367
776,368,28840,417712.5,4564563.0,368.0,368
777,368,28851,417893.5,4564441.5,368.0,368
778,369,28815,418081.43285,4564069.1785,369.0,369
779,369,28830,418028.0,4564187.0,369.0,369
780,369,28850,418139.5,4564185.5,369.0,369
781,369,28859,418092.5815,4564306.125,369.0,369
782,370,28859,418094.30335,4564512.5055,370.0,370
783,370,28878,418102.72185,4564624.3805,370.0,370
784,370,28880,418034.5176,4564694.5755,370.0,370
785,370,28892,418151.97140000004,4564673.8485,370.0,370
786,371,28836,418309.42405000003,4564066.301999999,371.0,371
787,371,28850,418249.59855,4564184.931,371.0,371
788,371,28867,418368.09855,4564179.931,371.0,371
789,371,28875,418310.09855,4564296.931,371.0,371
790,372,28875,418307.6326,4564492.5835,372.0,372
791,372,28892,418257.88215,4564662.5515,372.0,372
792,372,28895,418317.38659999997,4564608.0585,372.0,372
793,372,28914,418374.18445,4564653.339500001,372.0,372
794,372,28915,418312.1326,4564724.0835,372.0,372
795,373,28853,418546.22395,4564056.486500001,373.0,373
796,373,28867,418490.7928,4564173.796,373.0,373
797,373,28886,418610.2928,4564168.296,373.0,373
798,373,28891,418549.90475,4564290.8325,373.0,373
799,374,28891,418546.1888,4564484.147,374.0,374
800,374,28914,418495.6287,4564644.8665,374.0,374
801,374,28919,418554.62655000004,4564598.1735,374.0,374
802,374,28928,418613.07685,4564650.1105,374.0,374
803,375,28873,418775.5,4564055.5,375.0,375
804,375,28886,418725.5,4564168.5,375.0,375
805,375,28903,418841.0,4564167.5,375.0,375
806,375,28916,418789.5,4564288.0,375.0,375
807,376,28916,418792.02115,4564502.293,376.0,376
808,376,28923,418731.52115,4564617.793,376.0,376
809,376,28944,418854.28365,4564623.443,376.0,376
810,376,28949,418800.02115,4564730.293,376.0,376
811,377,28903,419060.0,4564159.5,377.0,377
812,377,28911,419220.5,4564040.5,377.0,377
813,377,28945,419225.5,4564269.5,377.0,377
814,377,28954,419409.5,4564152.5,377.0,377
815,378,28944,419071.2625,4564630.15,378.0,378
816,378,28945,419226.0,4564498.5,378.0,378
817,378,28970,419191.0,4564735.5,378.0,378
818,378,28980,419419.5,4564612.0,378.0,378
819,379,28954,419834.0,4564140.5,379.0,379
820,379,28966,420068.5,4564016.0,379.0,379
821,379,28989,420075.0,4564248.0,379.0,379
822,379,28996,420299.0,4564128.5,379.0,379
823,380,28980,419852.0,4564602.5,380.0,380
824,380,28989,420083.5,4564479.5,380.0,380
825,380,29008,420090.0,4564709.5,380.0,380
826,380,29014,420316.59635,4564587.3785,380.0,380
827,381,28996,420759.5,4564115.0,381.0,381
828,381,29004,420989.0,4563988.0,381.0,381
829,381,29022,420994.0,4564220.0,381.0,381
830,381,29034,421222.0,4564098.5,381.0,381
831,382,29034,421626.0,4564088.0,382.0,382
832,383,28412,414217.5686,4563100.404,383.0,383
833,383,28509,414495.54949999996,4563399.0295,383.0,383
834,384,28500,415119.0,4563154.0,384.0,384
835,384,28575,415220.15225000004,4563478.0285,384.0,384
836,384,29698,415334.03786000004,4563174.58801,385.0,385
837,385,28500,415219.7041,4562908.216,385.0,385
838,385,29699,415358.306795,4562806.50775,385.0,385
839,386,28559,415729.0,4563131.5,386.0,386
840,386,28591,415731.0,4563300.0,386.0,386
841,387,28695,416517.44645000005,4563768.774499999,387.0,387
842,387,28726,416828.02415,4563759.538,387.0,387
843,388,28757,417350.5,4563528.0,388.0,388
844,389,28731,418048.5,4563142.0,389.0,389
845,389,28747,417993.0,4563260.0,389.0,389
846,389,28769,418108.5,4563255.0,389.0,389
847,389,28777,418053.5,4563373.5,389.0,389
848,390,28777,418063.5851,4563609.9465,390.0,390
849,390,28790,418010.0851,4563730.4465,390.0,390
850,390,28807,418127.8365,4563723.984999999,390.0,390
851,390,28815,418072.51795,4563841.625,390.0,390
852,391,28753,418277.5,4563136.0,391.0,391
853,391,28769,418226.5,4563253.0,391.0,391
854,391,28787,418343.0,4563250.5,391.0,391
855,391,28795,418290.5,4563367.0,391.0,391
856,392,28795,418297.9177,4563601.7655,392.0,392
857,392,28807,418243.1691,4563720.304,392.0,392
858,392,28826,418358.9177,4563720.2655,392.0,392
859,392,28836,418305.7432,4563835.6365,392.0,392
860,393,28775,418509.0,4563130.0,393.0,393
861,393,28787,418457.5,4563248.0,393.0,393
862,393,28804,418576.0,4563245.5,393.0,393
863,393,28813,418520.0,4563363.0,393.0,393
864,394,28813,418529.47725,4563592.904,394.0,394
865,394,28826,418475.47725,4563712.904,394.0,394
866,394,28848,418592.47725,4563711.904,394.0,394
867,394,28853,418536.40839999996,4563824.5945,394.0,394
868,395,28794,418744.5,4563124.0,395.0,395
869,395,28804,418693.5,4563242.0,395.0,395
870,395,28821,418812.0,4563238.0,395.0,395
871,395,28835,418752.0,4563356.5,395.0,395
872,396,28835,418756.0,4563592.0,396.0,396
873,396,28848,418704.5,4563714.0,396.0,396
874,396,28864,418824.5,4563708.0,396.0,396
875,396,28873,418762.5,4563825.5,396.0,396
876,397,28821,419036.0,4563229.5,397.0,397
877,397,28831,419198.5,4563106.0,397.0,397
878,397,28871,419200.5,4563342.5,397.0,397
879,397,28884,419388.0819,4563220.8,397.0,397
880,398,28864,419052.5,4563698.5,398.0,398
881,398,28871,419208.5,4563577.0,398.0,398
882,398,28911,419216.5,4563809.0,398.0,398
883,398,28920,419399.0,4563685.5,398.0,398
884,399,28884,419810.0819,4563211.8,399.0,399
885,399,28897,420040.0,4563087.5,399.0,399
886,399,28933,420047.0,4563322.0,399.0,399
887,399,28951,420274.0,4563193.0,399.0,399
888,400,28920,419819.5,4563674.5,400.0,400
889,400,28933,420053.5,4563554.5,400.0,400
890,400,28966,420060.5,4563785.5,400.0,400
891,400,28976,420287.5,4563665.0,400.0,400
892,401,28951,420737.5,4563177.0,401.0,401
893,401,28960,420963.5,4563059.0,401.0,401
894,401,28985,420972.0,4563289.5,401.0,401
895,401,28990,421194.0,4563101.5,401.0,401
896,402,28976,420751.0,4563647.5,402.0,402
897,402,28985,420978.5,4563520.5,402.0,402
898,402,29004,420984.0,4563753.5,402.0,402
899,402,29012,421211.0,4563630.0,402.0,402
900,403,28990,421592.0,4563022.0,403.0,403
901,404,29012,421601.5,4563623.5,404.0,404
902,405,28345,414670.6473,4561741.586,405.0,405
903,405,28364,414519.99725,4562028.4585,405.0,405
904,405,28508,415244.6473,4562242.586,405.0,405
905,406,28368,414379.92426,4562160.1514,406.0,406
906,406,29701,414584.28819,4562282.3060449995,406.0,406
907,407,28368,414360.01016,4562320.0779,407.0,407
908,407,28409,414557.0,4562523.5,407.0,407
909,408,28508,415960.0,4562411.5,408.0,408
910,409,28705,417830.0,4562860.5,409.0,409
911,409,28747,417837.0,4563094.0,409.0,409
912,410,28688,418163.96915,4562378.9305,410.0,410
913,410,28704,418166.96915,4562492.4305,410.0,410
914,411,28697,418109.47835,4562676.2545,411.0,411
915,411,28704,418166.47835,4562674.7545,411.0,411
916,411,28705,418054.97835,4562794.2545,411.0,411
917,411,28731,418117.47835,4562909.7545,411.0,411
918,411,28741,418287.47835,4562786.7545,411.0,411
919,411,28753,418228.47835,4562905.7545,411.0,411
920,412,28720,418648.85765,4562375.857,412.0,412
921,412,28740,418648.85765,4562489.357,412.0,412
922,413,28730,418502.0,4562665.0,413.0,413
923,413,28741,418445.5,4562781.5,413.0,413
924,413,28767,418563.0,4562780.0,413.0,413
925,413,28775,418503.5,4562897.0,413.0,413
926,414,28751,418732.0404,4562657.166,414.0,414
927,414,28767,418681.0404,4562776.666,414.0,414
928,414,28784,418802.74234999996,4562773.5175,414.0,414
929,414,28794,418739.5404,4562891.166,414.0,414
930,415,28739,419033.13495,4562293.58,415.0,415
931,415,28776,419340.43565,4562171.789,415.0,415
932,415,28791,419202.0,4562407.0,415.0,415
933,415,28809,419384.44785,4562337.494,415.0,415
934,416,28784,419030.70195,4562765.8515,416.0,416
935,416,28791,419194.5,4562644.5,416.0,416
936,416,28831,419197.5,4562874.0,416.0,416
937,416,28844,419380.32585,4562754.0285,416.0,416
938,417,28816,419953.5,4562283.0,417.0,417
939,417,28858,420076.5,4562407.0,417.0,417
940,417,28877,420304.5,4562286.0,417.0,417
941,418,28844,419795.82585,4562743.0285,418.0,418
942,418,28858,420026.5,4562620.0,418.0,418
943,418,28897,420032.5,4562853.5,418.0,418
944,418,28918,420261.0,4562732.5,418.0,418
945,419,28877,420635.5,4562261.0,419.0,419
946,419,28910,420714.4048,4562376.01,419.0,419
947,420,28918,420730.0,4562778.0,420.0,420
948,420,28948,420957.5,4562767.5,420.0,420
949,420,28960,420961.5,4562886.5,420.0,420
950,420,28984,421206.0,4562876.5,420.0,420
951,421,28975,421547.0,4562430.0,421.0,421
